;business_id;cool;date;funny;review_id;stars;text;useful;user_id
989574;hPXR-Bi8U-uz6TUViqmGpg;0;2017-07-10;0;T0-Qah-q4sklDgj-5Hw31A;3;"Location is a bit hidden.  Very limited parking.

The restaurant is very small.  More of a takeout place as it only has about 9 seats along the window.

The menu board doesn't really reflect all the options they offer.  The takeout leaflet shows more details, however, it still doesn't reflect all.  Basic things like the price for drinks is nowhere to be found.

Don Katsu burger- the meat looks huge after it is flattened, but the bun is small so the meat looks even larger.  I found the meat on it's own needed some seasoning, but in the burger with all the sauce and toppings, it compensated for that shortfall.

Bulgogi burger - OK.  Nothing exceptional.  

Service - Friendly enough.

Cash or debit only.";0;xo8HykGB7Ekm_QKrMRg3Zw
3579887;Rii85bzYKGC9P0zOyAem6A;0;2017-06-26;0;W_dBjnslGZ8Ebc8Ph2Hjbg;2;"My husband, son and I go to Texas Roadhouse on occasion as it's usually good and affordable. Today, we drive home from Philadelphia and only stopped once for gas and the restrooms.  We decided to go to TR because we hadn't eaten all day...but we would have been better off not doing that. My husband and son wouldn't finish their burgers,  they said the rolls were stale and the beef was mushy. My 17 year old son was given 6 french fries so we asked for a side order, which they charged us for (the fries were good). I ordered the salad with chicken but it was so overwhelmed with cheese that I could only eat about a third because you couldn't taste the egg, tomato, lettuce etc. I told our waitress and her reply was a giggle and a ""yeah, I thought they put too much cheese on it too.""  And there you have it...$37 bucks and we all left with food on our plates. Thankfully we had hotdogs in the house because that's what's for dinner.";1;V7pEHucB2i7P3--7iK3zqQ
5882787;9dd-dLxZs8o0R27qDkKTUw;0;2012-01-12;1;FzGclYzM-tUS472RB7zMnA;5;"I feel like when I walked out of this place, my hipster cred went up just a bit.

A small independent theater in downtown Mesa. I was pretty happy to see they pick up some of those movies that have just a limited release. (I saw Being Elmo.) They also play old movies, which is fun. Seeing a movie on the big screen is always fun and it's nice to have the opportunity to some older ones back up on the screen, even when it is a movie that I may own. (Such as Die Hard, which was playing after my movie.) 

Another note, they have very friendly staff who all seem to care about you having a wonderful movie experience. A really fun time.";0;h_4ny-FX4PD_2qxfPtuxXg
4509257;MhiBpIBNTCAm1Xd3WzRzjQ;1;2010-03-18;2;n0Tw5vO0ktPVqp7IbOWCcA;3;"I seriously think this place is overrated.  I've been here a handful of times and it's always so busy at the place where people line-up to get take-out, which is also the same spot you're supposed to wait to get a table.

To sum it up, I like the salads, they are big and they don't skimp out on tomatoes or feta cheese.  Their chicken is always dry and their potatoes are super oily.  The staff are getting their job done but they don't impress.

If you come here, get the gyro pita to-go and you will be happy.";2;mrru6hbeQLvagU4vkfuqmw
4114733;eghhx4_cWfc4pMTr5EOhIQ;0;2013-12-09;0;2AyIqToYXFxvzYmOiHUteQ;5;"As reviewed by others - Carol performs an excellent clean by getting in and getting out.

We recently moved into our new home where the previous owner did not excel at all in any cleaning skills.

I would highly recommend as my expectations were met by Carole and her crew!";3;8IO_tmmQPvdkI5ZXuxQAcQ
1918694;3w2r3xfNnykbyNsTLW2t5A;0;2015-07-31;0;ysqUkAw65ydZJyyroObarg;1;"I received the worst treatment I've ever experienced from this hotel...and I didn't even stay there!

I booked here a week before heading to Vegas on booking.com because of the hotel's advertised, ""Free Cancellation"" policy. The policy states that if you cancel at least a day in advanced they will not charge you any cancellation fees. I have family in Vegas, and I wanted to hold this reservation as a backup.

Two days before I arrived in Vegas I decided it would be better to stay with family, so I called the hotel to let them know I wanted to cancel. The person on the phone said they would take care of the changes and I left it at that, not thinking all of this would come back to haunt me.

At midnight on the day I would have stayed at the hotel, I get charged a HUGE no-show fee. I called the hotel to ask why I had been charged. They said three things: (1) there was no record I called, (2) cancellations can only be handled through booking.com, and (3) pretty much I'm out of luck. They showed no concern and tried to just shove me to the booking agency.

I contacted booking.com and the first thing they asked me was if I canceled with the hotel! Now I'm in this endless spiral between two entities that don't communicate with each other well, and I'm out a bunch of money. It's been a week and the best answer they gave me was ""we will investigate"". No names, no timelines, no reassurance. Terrible policies, rude staff, and in my case you get worse than what you paid for: NOTHING!";5;TGnCEKl4GYSQNeQ-fMfDHw
23189;mpdeKG46WdXGgt1mzM5QVA;0;2017-10-20;0;-DFbBQfZcG0Ori2x5j2mSg;5;Very nice workers and perfect price range for us! Thank you Gadget Experts! Perfect phone screen turnout! Will be telling friends!!;0;DAqLyG2jgjL8bqseTD5crg
4048345;BpQq-XsbdZ0S5wEQ6uTXvw;1;2015-08-22;0;g4bnzthCB2yJQdWO1flJbg;1;I called today and asked for an appointment for a Halo Braid. I specifically asked if they knew how as I've had this done several times at Blow and really liked the results. They said yes and booked me in. I showed up and the girl they had booked me with could only do French braids, she called another girl who tugged at my head for 15 min but she had no idea how to do it either, yet another girl was called over and she had no clue how to make the braid stand out like a corn-row either. This whole unsuccessful process took over 30min. Usually the girls as Blow get it done nicely in 10min. Lesson learned don't go here for braids or anything complicated simple blow drys are pretty much their limit. Needless to say I left very frustrated I have a wedding today and now have to find an alternative. Lesson to Salon, if u can't do something don't waste people's time, just admit it!;3;1flgHqSJGKKgKM86YPvAzQ
3317620;uMVDGJn9jvLXSbqOJwvHHw;0;2015-11-09;1;E5DsMIcgj3sWCqa98DOzkQ;2;I dunno maybe I'm not a biriyani type of guy but still if I just break down my experience as a whole wasn't really good. The music was annoyingly loud in this place and every thing looked kinda dirty and I almost left immediately but a co worker told me this was good food so I just accepted my surroundings and didn't judge a book by its cover, I usually don't anyways. So biriyani is basically a seasoned rice with a different types of meat mixed in with it, I chose the boneless chicken. About 10 mins later and with a small headache developing from the noise my food was finally ready, the portion size was good, lots of rice with chunks of chicken hidden underneath. But the rice was kinda dry in quite a unappealing way like I was already desperate for water because of just the spices (I'm just a white dude so I can't handle spices well, don't judge) but having this dry rice wasn't helping either. The flavors were not overly appealing in anything, at least the chicken itself was pretty moist but really nothing special. The coriander yogurt mixture offered me a bit of relief and was pretty good except it was way watery. Meh... I could imagine that finding a better place for this type of food would change my overall impression of it but I'm not feeling inspired to look much after this experience.;0;U_O2Vr8hZxN-VnldSG1ePQ
3279799;TVbVii4EUQt9DG7y698zIw;0;2013-03-30;0;KNToQui7vD7eUEQVE2uwmA;2;"Cold hash browns.  Barely cooked.  Mushy and oily.  (Id asked for well done - which didn't happen.)  Omelet just passable.
Denny's is better.  Not worth $20 for 1 breakfast plate nor worth the half hour wait.

Location is a converted lobby area.

Service very friendly.  Otherwise would be 1 star.  This establishment shames the Aria.";0;5SestduEtjxmUMPeQmgNmA
777272;dPGs5b0N9MarZjVgQVelGQ;0;2014-12-16;0;9-Yoxolazcz5SJuWTtpD5g;4;Great place for dinners for a date/families. Friendly employees great food and delicious cheesecake.;1;ynzaGjqWb8MeRbp7hGcJ5A
3038403;wGwib7KvPzs5_6aPCk_Fzw;1;2015-06-10;0;LGxu_xGxAs1YIwiajFj4Ig;4;Came here to get macarons for gifts and really liked their choices for unique flavours. Butter Avenue has become my go-to place to get desserts/gifts for people. Their packaging is a bit clumpsy, I prefer their classic boxes. Good place to get sweets for someone special or just for yourself! They also offer hot drinks and plenty of seating if you want to stay for a bit.;0;sWKaLjpYG6VABf23CXDhyA
1531373;ezgjo8tnwXIOYpgvTg_sKw;0;2017-05-19;0;1rvFIrQnCKc1TQz-5tHPTg;1;So let me start of by saying we heard of Tranquil Massage through groupon through an amazing deal. $21 for a 60 min massage so me and my wife decided to try it out. We had to wait about 2 months to get an appointment but for that price we didn't mind. My massage was first and when I went there Megan informed me that she injured herself so she found someone else to sub in for her massage which was fine and the girl who did it was actually great! The bad part started two weeks later when my wife was up for her massage. Megan called the day before to let us know the injury was now worse and she had to cancel our massage. She also told us that she informed groupon to issue us a refund and we should be receiving an email to confirm. 5 days went by. No email no refund. So i reached out to groupon several times only to be told that they don't do refunds after 3 days. That's absolutely ridiculous if the vendor is unable to honor the groupon and we had to wait 2 months for our appointment anyway. So i decided to call Megan. Since then I have left 2 voicemails for megan over 2 weeks and received no response. Im my opinion thats fairly unprofessional and now im stuck with a groupon I can't use and wont be refunded for. Im hoping this review will encourage Megan to take action.;0;Syk2uHnw-QY7AIh4k4x57Q
4248025;odrygFzmLuVKonG9-fpj1w;0;2017-08-03;0;GDPm1HOzTduEZ7feWiVv-w;4;Hookah was decent. Service was a little slow, but we were shoved in the back. It was a busy Saturday night so understandable. We had originally tried I-mad and had a terrible experience which we than left there to come here. Nice atmosphere. Kind of wished the misters would hit you on the inside instead of the passerbys on the sidewalk. Overall good time.;0;0xk1Gr9JkYuLkXKj6RT9Dg
4612179;aLcFhMe6DDJ430zelCpd2A;0;2013-04-23;0;bqOkstcnDgSxRgLWv6sorQ;3;"I think Khao San Road may be a victim of it's own success. We came here specifically because it was rated so well on yelp and were disappointed mostly because it didn't live up to the hype.

We went on a Monday night and still had to wait 35 minutes for a table. The server/service was inattentive. Since I wasn't sure how spicy to get my food, our waitress offered to bring extra chiles with my dish. These didn't come with my dish and I was unsuccessful in flagging down any staff member for several minutes.

I thought the food was good but it wasn't the best Thai food I've ever had. I thought the quality of the ingredients was quite high compared to most other Thai restaurants in Toronto.

I wouldn't suggest going here. The service was lacklustre and the food wasn't worth the long wait.";3;Qsu2EtNn99_oVG9bS4Miaw
2137834;JezHN-9KKLTMbojq00VP0g;0;2017-07-16;0;yYUKIpR8GYj8AM3Ldoxmog;3;"I've been to Le Petit Triangle twice now. The first visit was great. I went on Wednesday around 2 o'clock. I got the Roasted Chicken Croissant and my boyfriend got the Steak and Eggs. Both were delicious. The mango chutney went well with the cheese and chicken. I will say the chicken was a little dry, but I would order it again. Our server was very nice and pretty attentive. 

The second visit there did not go so well. I went with two friends on a Sundey around 1:30. Upon arrival, we were put on the wait list, which went by quickly. After seating and getting water and coffee, our server did not come back for what seemed like 15-20 minutes to take our order. I ordered the Croquet Norvegien with the egg (one of my friends did too) and the other friend got the Croquet Monsieur. Around 40 minutes of small talk and waiting for food, we started to become very hungry. One person, who was not our server, stopped by once to refill our drinks. We overheard a server say to her table that their kitchen was backed up and apologized for the wait. Our server never came back. We kept looking for her, but could not find her. After, an hour, she finally brings our food and apologizes for the delay. The food was all great and tasty, but the potatoes were cold. We were never offered some bread or an appetizer while we waited an hour for our food. 

Long story short, Le Petit Triangle has great food, but bad service. I would recommend going on off hours. It seems like the restaurant cannot handle a brunch rush. Or perhaps, this is their aesthetic since they are a french restaurant.";0;Zfnul8QQyX783uUZipVe8g
2586868;sVGvJitbv14CrHbCSkNTTg;0;2017-07-22;0;dHsFXx8X_zY1YXDs7Ld0QQ;5;"I went for the grande opening and enjoyed a nice pizza for 3.14 and also had a brew to pair with it. Since they had the amazing deal, there was of course a wait but that was expected.

They do allow you to make your own pizza(including choosing your bread), but I decided to order one of their preset pizzas to get a good ida of the restaurant. I got the southern heat that had buffalo sauce as the base and included red onions, chicken, onion , and green pepper. I like to have a kick to my food, so this was the perfect match for me. 

They also have a few flavors of gelato which is closer to the cashier, and I had a sample and I must admit it was rather satisfying.

They might not offer this deal again, but I would have been content paying the regular price since it was so good.";1;q1kbqjao7jHcorNlUZ8gGw
3660195;lD5EkmGeeSAIz54AukDx2A;0;2016-09-19;0;tU25UVUE2JW-9noHMXQnvw;1;Vision is a terrible property management company, second neighborhood I've lived in managed by them, the first went straight downhill right after they took over, my entire family (3 homes) all moved out because the neighborhood ran down so quickly... now I'm in another, my wife and I purchased this past February and actually considering moving because of how the neighborhood is managed, Jocelyn is useless, very rarely returns calls, our neighborhood is over run with weeds in about 30% of the yards... it looks horrendous, we have beltway sprinklers that have been broken for we'll over a month and flood the street every single day, I have neighbors with dogs that bark constantly and they do NOTHING about it... I pay my HOA dues every month and get little in return, I am told to call the police about the dogs, the police say my HOA is supposed to enforce this... they do NOT and I feel there is nothing I can do, I am going to see this to the end if needed in every way I can;5;KnrDpdw-kqtwVLF76-ypWw
1737778;auTNigMttjBBTj1MNxOeFQ;1;2015-06-28;1;GWmapnkdSkvKOLf3qCDFfA;4;The reviews are on point! Great service the second you walk in to the time you leave. The food is delicious and fresh. Great prices for really good food. I didn't mind the buffet style at all. Enjoy;1;xicAM28uKUgma3fE22OfFg
1910177;RF8Cu9ELoMrwMlVN1MDbHQ;0;2017-11-08;0;dXHeYGY9DjzZZ3XNuw4tMg;5;Dana was over the moon phenomenal! From our very first interaction and communication Dana was friendly, insightful, and all around a pleasure to talk with! I booked her a year in advance which I highly recommend to all brides as high quality vendors book up fast! But Dana is not only high quality in her work and customer service, she also offers competitive and afford rates! I did my trial about two/three months out from my wedding and loved the look at the time, about a month out from the wedding I had a change of heart about my hairstyle and Dana being the amazing vendor she is, brought me in for another trail and we iron out all the details and found the perfect look for me! If you're like me and have several bridesmaids who will also be needing hair and make up services Dana has equally talented and lovely secondary make up artists who helped with my bridesmaids! I can't begin to say how amazing and confident and beautiful Dana helped make me feel on my wedding day, but please take it from me, she is AUH-MAZ-ING!!!;0;przgK3QLVV8dVl9rYGlB7w
5812334;pNlCFEtmyrGMX6dfbPoaXg;0;2017-06-14;0;vlOCcmcViVUsh20ayMpYrQ;1;I wanted this place to be good. I really did. First the good, the wine list is amazing. If you would like to try Peruvian wines, here they have a good selection of them. Now the bad, the food. I started with Papas a la Huancaina, what a disaster, the potatoes were undercooked and the sauce was watery, tasted old, and nothing like what I am used to in Peru. Papas a la Huancaina are usually my go to starter dish since its easy and simple to make. Somehow Mochica managed to give me something that not only tasted nothing like its supposed to, but seemed old and undesirable. Next I ordered Aji de Gallina. I was completely disappointed. Aji de gallina is supposed to be creamy and hearty. All I got was a runny sauce with no resemblance of what ahi de gallina is supposed to taste like. I was so disappointed at this point that I just left without ordering desert.;1;ZV7t3nJeRZDR_0maezr0YQ
105360;AV6weBrZFFBfRGCbcRGO4g;0;2014-10-18;4;7jnbnxniqzfKjyKexKOeBQ;2;"Here's an interesting comparison:
Wife & I had a business conference in Las Vegas, decided to also spend a few days at one of our favorite natural earth wonders, Zion National Park, about 3 hours from Vegas. 

The hotel in the tiny Zion Park town of Springdale honored our reservation for a king-bed room, which included a fridge, coffee/tea/hotpot, a full room service menu, an ample complimentary breakfast each morning, and full wi-fi. There's about 15 brand-name and mom-&-pop hotels in the little town outside the park, and all of them offer the same.

After 3 days in Zion, checked into the Luxor, a name raising expectations of something ""deluxe,"" on the ultra-modern, high-end-deluxe-hotels Las Vegas Strip. Not so much...

Oversold, can't give us the king room we reserved, gotta take queen instead. OK. Fridge in room? Nah. Coffee/tea/hotpot? Nope. Comp breakfast? Whadya think this is, the Ritz? 

How 'bout in-room Wi-Fi, gotta have Wi-Fi? 

Er, nope. We've got a long Ethernet cable for hardwire connection, but that's useless for our iPads. Wait...what century is this? A marquee hotel on the ultra-modern Las Vegas Strip, with every kind of digital & neon connection available - hell, even the Luxor pyramid lights up in sequence at night - and no Wi-Fi in the rooms?! ""Well we have Wi-Fi in the public areas, down at the casinos & restaurants."" Ahh, there's the tip off...

As confirmed by my wife and several other Vegas-savvy people (I'm a little slow about corporate manipulation,) the reason they don't have any of these basic in-room amenities is because THEY DONT WANT YOU TO STAY IN YOUR ROOM. Not even for a half-hour, enjoying a hot teas while researching tonight's restaurant on the Web. They want you downstairs, gambling and buying your coffee or tea at one of the 6 Starbucks. Pure corporate manipulation put before comfort first.

There have been close to 2000 reviews over many years for this place, and they can never raise above 2-1/2 stars. You get the distinct impression they've done nothing to spruce up the place or invest in better pay for their employees or basic amenities for the rooms. And, talking to the staff, you get the feeling they really don't give a toss, because they know the hotel will stay constantly booked anyway, whether they upgrade or not. Vegas don't care 'bout you, just your wallet.";12;W0mBfIE1la_OLSouckloZg
1156047;Wxxvi3LZbHNIDwJ-ZimtnA;0;2016-03-03;2;xlHEXEEjnn2vYTEl0K1orw;1;"One of the worst hotel experiences I have ever had - their customer experience is the very antithesis of the Ritz-Carlton. Came here for a conference and they were out of nonsmoking rooms so first offered to bring me an air purifier and move me to another room the following day, then offered to upgrade me to a higher-level suite for an extra $100/night. Why they couldn't give me a complimentary upgrade the way airlines sometimes do if they're sold out of coach seats is beyond me - clearly they were uninterested in any future stays by me. That was unacceptable to me so the manager somehow found a nonsmoking room that hadn't been listed in inventory. 

After I spent some time outside and came back to the room, I realized why - it smelled like smoke - faint, but definitely there. By the time I came to that realization, I was too tired to deal with it so called the front desk and asked them to bring in an air purifier in the morning. When I went back to my room around noon to check on the situation, it was clear the air purifier had done nothing to help with the smell, so I requested to be moved to another room. They didn't have anything available right then but told me they would put something on hold for me as soon as something became available. I told them I wouldn't be ready to change rooms until later that night because I was working and they said that was fine. Got a voicemail later that afternoon that a room would be held for me but only till 5, so I had to call the front desk again (and by the way, every time I called the front desk it was a 5-10 minute wait on hold) and request that it be held until 6:30, which was the earliest I could get there. They had to have a 2-minute sidebar with their manager before they said it was fine. Apparently none of these people are empowered to satisfy customers by themselves, nor are the managers allowed to interact with customers directly, since this sidebar occurred every time there was a problem.

When I came to the front desk to get the hotel key for my new room, they couldn't find anything at first. Another sidebar with the manager. Then when I asked to assess the new room before I checked out of the old room, another sidebar to get permission. Once I made a decision, I had to call the front desk (another 10-minute wait on hold). Are you getting the idea?

Fortunately, the new room smelled much better than the old room, so I did move my belongings. The shower in the new room, unfortunately, ran from barely tepid to not quite hot enough with the dial cranked all the way to the left, but by this time I had learned not to expect any sort of customer service, so I didn't even bother reporting it.

Needless to say, I will not voluntarily stay here if I ever come back to Vegas.";6;O1owVDyKZH312d7ajr2M3A
4802591;lVTb5FFv5B3oul9ar-zygw;1;2017-04-26;1;UAfb1BIXxsYO4N6OyIHJqw;5;"Had microblading at this salon last week. Tamara is a genius and did an absolutely great job with my brows! Friends and family can't help but notice the big improvement. Thanks, Tamara, for the new improved look! I feel more confident now.
Tamara is not only excellent at her craft, she is also a lovely lady inside-out. I highly recommend her if you want an upgraded brow!";1;hc_CSPixHMgxpml356QGMQ
1603558;ADgacmZ-qXrSOhMfU6bmTA;0;2015-12-12;0;HY81hehY_ugjN7bKK-_YPA;3;Read the other reviews. Came with 4 kids and 4 adults for brunch .... Server was nice but extremely slow....food was ok. Best things where the fries and the donuts. We ordered 5 entrees to split. She messed up on the order... Food was well put together  but one note. Best was the lamb burger. Others where just ok and not hot. Suggest for the scene not for the service of food;0;7rIQEu9-VmvHeTL8RD2QxA
1636009;ydV_pHucakfLGO2TGo02XQ;0;2016-07-21;0;hgTTvLW0fuvPVYyfivv06w;5;"I had a coupon for BOGO waffle cones. I usually only go to Bruster's when I have a coupon since ice cream is expensive! 

I had the birthday cake cone and my daughter had the chocolate chip cookie dough. The waffle cones are made on site, and are delicious. Crunchy and not too sweet. The birthday cake was pretty good. It is creamy and had chunks of vanilla cake and sprinkles. Never too old for cake! 

The only thing bad about this location is pulling out of the lot.";0;hHFSpKcnDtJOs6M-JKFZ8Q
796291;RGLC87HVaASIYLxh2RL4hg;0;2016-08-31;0;7ZBSIBY3OI7AJ9o8ykAv4w;4;"An Indian restaurant with Wi-Fi for customers and charging outlets at the booths can't be all bad. And the place looks really classy. My wife enjoyed her mushroom masala a lot, although next time we'll ask for a little more if the tasty sauce. My Goan fish was cooked just right. Portions were a good size. We ordered the ""medium"" spice level--just spicy enough for us though probably the maximum level your average Wisconsinite could tolerate. Next time I order much hotter. The ginger chai martini was fantastic; I recommend it if you're adventurous. 

Good selection of vegetarian options.

I've heard one complaint from a friend  about the open kitchen, which I find odd as it's fairly common if you stick a toe outside the Midwest.

Here's hoping OM sticks around for a while, as we'll be back.";2;cWi0ODhxdfAh4mLHj8D2Nw
1895457;OFt4o0SiuzNFKKw32K95Xw;0;2013-03-04;0;K4KAhf7jHee59VM0UJWLxA;1;"Used their website on Friday to schedule an appointment on Saturday. Saturday morning I called them since no one called me or confirmed my appointment. The lady on the phone was extremely rude. She said no one called me back as there might be nothing available. What kind of customer service is that. Atleast call and reschedule or apologize for not having any. I asked her if I can get something for today and I have a Groupon for it, she tells me I had 120 days to use my Groupon and now I am trying to squeeze in at end time. How rude.. that is none of her business when I plan to use my groupon. Then she tells me she doesn't have anything for today [Sat] but will give me something for Tuesday afternoon which is when my deal expires. I told her I work and cannot make it on Tues afternoon. She tells me sorry I can't help you. Their website advertizes ""LAST MIN APPOINTMENTS"" as one of the top reasons to choose Ohana. I told her Thank You for making my decision easy of never buying a Groupon for your place again and sorry for the 11 customers I recommended that you are going to lose along with me. I bet if I called again and said don't have any deals or coupons, she would have given me an appointment for Saturday. This is purely unprofessional. I have been to Ohana before and loved it hence when I saw the Groupon I bought it and also recommended the salon to others. They are 50 mins away from my house and I was still willing to go to them. But if they treat me differently just because I bought their Groupon then shame on them. The reason people buy Groupons is to try out places they haven't tried before or if they are loyal to the place and get a deal every once a while. This is TERRIBLE Customer Service and I am so not going there again. I will ensure I leave a review in every site possible.";0;LT7gQK2OghKGqVEud2FPcQ
1919454;694ZSZQfbpycmzyMQm-XGw;1;2014-01-18;0;JcGZ1UjpgH8bFFSMeHhoBQ;4;I've only had their samosas which are only $0.40 each and comes with sauce.  They were pretty good.  Nice and crispy shell and lots of filling with good flavour.  I will try their thali next time which is priced well at $7 or so.;2;ZHo_J4QsOpc7fdhr9f0JPg
1826248;LmyysENQBd2AgnDBE90cXA;0;2013-10-18;0;aXWoTcQTANohcAayw6Gc2g;4;I thought this place was adorable! I definitely think they need daytime hours on weekends, so children of all ages can enjoy this gem. I am not a fan of Western Music, but the concert is very cute. The food was wholesome and flavorful! I enjoyed my time here!;2;xShzp_5_mCHdY8mEDteVEw
4309323;BpmstSasmYdEGFfnCZE-CQ;0;2016-09-03;0;pJEb-AnrOjkw-z8JcMrJsw;3;So I think they are fair but they really had no concept of time.  I waited forever to pick my car up and pay.  Then when I was waiting there were very unprofessional conversations happening in front of customers.  Over all they price was right and the work was good.;0;H5GcrL1oexwNORGJ1nAPPg
5227963;r05kbKriZ3Z56Nre1WQIDg;2;2018-06-11;2;KcddL-4QJ9DOGZKUN1XBhA;5;"Friday afternoon, I came home feeling lousy.  I've been fighting with allergies/a summer cold for a while now, and I was craving pho. 

My incredible husband said that he wanted to take me to dinner and a movie, so I pulled up my trusty Yelp app and looked for Pho spots near us.  

Le Pho was the closest with more than a 3 star rating, so we hopped in the car and drove down.

We're not really frequent visitors to the downtown area, but Le Pho was easy to find, and parking was also easy to find.  Not a huge fan of the ""pay to park"" meters, but at least we were able to park close by!

The spot is clean and open, and we were invited to sit anywhere we wanted.  Our server stopped over and gave us menus, and brought over water. She was super polite for the entire visit.  I wish I got her name.  

When you check in on the Yelp app, there is a check in offer for a buy one get one free Iced green Thai tea.  I'd never had green Thai tea before, but this was delicious.  It had a very subtle sweet taste.  I'll definitely be having another one next time!

Happy hour is from 3-6, and we arrived at 4, so we were able to take advantage of one of the happy hour specials:  the Le Pho Roll for $4.  

This is absolutely delicious.  grilled 5 spice pork, basil, and other amazingness wrapped up in a rice noodle textured wrapper...we had to let it sit and cool for a moment, but oh man was this delicious!!!

We also ordered the traditional spring roll, which had shrimp, pork, veggies, and noodles.  Perfection.  The peanut sauce was on point as well.

As for the entrees:
Morgan had the oxtail pho.  The broth was a little salty due to the meat, but some herbs and sriracha fixed that right up. The oxtail was tender, and practically falling off the bone.  It was really good.

I had opted for the rib-eye pho, as it was the closes to the Pho Tai that i normally get.  This was exactly what I'd been craving.  The broth was so delicious, there was a TON of rib-eye meat in it, the noodles were cooked perfectly, and the addition of herbs and sriracha helped me to spice some of the sickness out. I actually have left overs for lunch today.

All in all, I was very pleased with our visit.   Service was great, and the food was phenomenal.  We both had 2 huge bowls of pho, 2 drinks, and 2 appetizers for under $50.  Not too shabby!!!

We will definitely be coming back!";4;renPzRDqMZpMaHiCD_e1_A
4258989;DyOzNIeXUksPNLXYHnB-oQ;1;2016-07-16;0;TkCGn4D_xLrWJ0UgkipU4A;5;Sabor has long been a fantastic food option, but having the recent option to order from the south side of Charlotte is an added bonus! 10 minutes away from super nachos, as opposed to 30 minutes!;1;uo16PN6FRWtv4nOlfOz3_g
5758440;voDG81cH8S3c8-_8tf5qjQ;0;2018-01-03;0;hJ44MINaGbwB9ravoKK1wA;1;"I went to tommy at 4:26pm
Today january 2nd
I was so excited to find a place with xxs. 
 I wanted to buy a bunch of sweaters that finally fit me i was so happy.

I liked a skirt and the only size that fit me was on the manican.  i asked a woman if i could try it on because that was the only one my size.
 She walked to the manican then she said with a horrible attitude 
""if i take it off it means you are gonna buy it""
I said yes. i want to try it on. if it fits me i will buy it""
She said ""NO if i take it off is because you are buying it for sure"" so I asked how do i know it fits me?? 
She said try another skirt...
Other skirts were not the same i looked at my mom to see if i misunderstood and my mom said what?
So she repited. If i tajenit off the manican is because you will buy it i wont take it off just for you to try it.

I walked to another employee a male employee and i explained what happened i asked if that was true. He said"" no, but i can help you."" 

He walked to the manican and the woman emoloyee (which is the manager) told him not to help me! She said ""NO! If she wamts to try it she can search for anither skirt her size"" 

Does it makes sense? 
Why would i try another kind of skirt? 
They were not even same lenght. Not the same style!

Her attitude was so rude. I became so sad. What kind of costumer service is this??

So my family and i decided not to buy anything they lost a bunch of sales today each sweater was about 60 to 70dls we all had clothes we wanted to buy and we were so shocked their costumer service was this bad we said thanks but we wont take anything. Trying to stay calm.

She told me rude again that she was the manager. Which i already knew. Her attitude eas the worst of all.

If she had been nice about it, but the way she talked to me was so rude.
 I am not coming back and if this really are the rules at tommy H. Then i am not shopping there at all.";0;7NZBzH-PLW5jALkEWRN0Kg
4548699;dpL2gSa1HHPeDX1cWdWH4g;0;2012-10-08;0;0E1zuAgKVHywnRnkOsVUpA;2;"Horrible human hair selection!! They need to step their hair game up!! They have a fair amount of synthetic hair but everyone doesn't wear synthetic hair. And although I was helped right away, there was no woman to talk to or ask an opinion on the hair.
Went right down to Decatur to the other beauty supply warehouse. They are always fully staffed with people who can help you decide.";1;fXGONcs2j_WOSLeuFetIvQ
1811347;zd8dDaVh-BQHDieaIu-rVA;0;2012-09-24;0;Ecwqzkpv3Tho5b2qdle73g;4;"I'm giving Frankie Boys 4 stars for my first impression and first visit. I had the basic pork sandwich with the red sauce. The pork was moist and had a good smoke flavor. They don't blend the sauce with the pork which is the way it should be. The other reviews describe the ordering, drinks, etc. so I won't repeat all of that. I will return here to try the other menu items. A couple of friends that went with me had the The Frankie Boy signature sandwich. The said it was a gut-buster; implying that it was a lot of food. The flavor was really good too they said. So all in all we had a really positive experience, good food, etc. We going to add this to our list of lunch spots for our office.";0;sC5XveM59uhy9QcAibzqIw
808855;ghDNHpqETRJGxG5iUtaZtw;0;2015-03-24;0;6CPzv1Ypj2gR3w-NNjnKNg;4;We live in Connecticut and visit Maine quite often. But i must say this place in The Venetian is absolutely capable of bringing the flavor in. awesome lobster rolls and sliders. also the cajun fries is a good catch too.;0;ccM2X6PjGkr_MXrQX8YGug
2403560;FLl4fdwzX3b68sRAcTe6Ig;2;2017-03-01;0;0KnH6KGm20fOrej16ljlZw;3;"Usually stop off at this location as it's close to everything including the metro.

Fast cashiers.

The section for makeup in the back I tend to stay away from as the woman aren't that friendly.
Mail service is good";3;U95wccXN_J8JwA5Ktlu8tw
897520;Xtwvmf7IKA7yHfEKrKXwYQ;0;2013-08-02;0;HJVmgYSWwnP1WbeoOKiUZg;4;It was a very great atmosphere. The food was great but the service was pretty slow. One of the better places in Downtown Willoughby.;0;rwx5xJZbo0hjdkIPamdy-Q
